date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:49:04	133060/133060	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:01%20GMT	http://www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-38-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-38-geodesic-dome-calculator/index.html	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:04	150041/150041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:23:12%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/anchors6.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/anchors6.jpg	(from http://www.domerama.com/calculators/1v-geodesic-dome-calculator/)
17:49:06	14544/14544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:23:11%20GMT	http://www.domerama.com/wp-content/uploads/2012/02/calc3_2.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/02/calc3_2.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:06	80422/80422	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:28:11%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/2v_assembly_large.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/2v_assembly_large.jpg	(from http://www.domerama.com/calculators/2v-geodesic-dome-calculator/)
17:49:08	134668/134668	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:05%20GMT	http://www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-38-flat-base-krushke-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-38-flat-base-krushke-calculator/index.html	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:09	18891/18891	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:23:04%20GMT	http://www.domerama.com/wp-content/uploads/2012/02/calc2_3.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/02/calc2_3.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:11	30078/30078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:26:08%20GMT	http://www.domerama.com/wp-content/uploads/2012/03/calc3_k58.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/03/calc3_k58.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:13	135329/135329	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:09%20GMT	http://www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-flat-base-815-kruschke-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-flat-base-815-kruschke-calculator/index.html	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:14	63805/63805	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:13%20GMT	http://www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-58-assembly-diagram/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/3v-geodesic-dome-calculator/3v-58-assembly-diagram/index.html	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:14	28345/28345	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:49:46%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/3v_58+assembly-300x254.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/3v_58+assembly-300x254.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:15	6437/6437	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:51:46%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/640.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/640.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:16	6048/6048	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:22:20%20GMT	http://www.domerama.com/wp-content/uploads/2012/02/415.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/02/415.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:16	150041/150041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:23:06%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/anchors5.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/anchors5.jpg	(from http://www.domerama.com/calculators/2v-geodesic-dome-calculator/)
17:49:17	13340/13340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:51:08%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/562.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/562.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:17	4006/4006	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:23:44%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/bolts5.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/bolts5.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:18	6051/6051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:30:08%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/nuts5.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/nuts5.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:18	5025/5025	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:34:15%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/washers5.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/washers5.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:20	27449/27449	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:25:13%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/dhub6.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/dhub6.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:24	16553/16553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:26:11%20GMT	http://www.domerama.com/wp-content/uploads/2012/03/calc4_12_method1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/03/calc4_12_method1.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:25	83178/83178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:24:48%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/dhub24.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/dhub24.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:29	150333/150333	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:26%20GMT	http://www.domerama.com/calculators/4v-geodesic-dome-calculator/4v-512-kruschke-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/4v-geodesic-dome-calculator/4v-512-kruschke-geodesic-dome-calculator/index.html	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:29	26828/26828	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:26:18%20GMT	http://www.domerama.com/wp-content/uploads/2012/03/calc4_kruschke_5_12.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/03/calc4_kruschke_5_12.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:33	150418/150418	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:30%20GMT	http://www.domerama.com/calculators/4v-geodesic-dome-calculator/4v-712-kruschke-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/4v-geodesic-dome-calculator/4v-712-kruschke-geodesic-dome-calculator/index.html	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:33	19644/19644	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:26:22%20GMT	http://www.domerama.com/wp-content/uploads/2012/03/calc4_kruschke_7_12.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/03/calc4_kruschke_7_12.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:35	63509/63509	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:34%20GMT	http://www.domerama.com/calculators/4v-geodesic-dome-calculator/4v-assembly-diagram/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/4v-geodesic-dome-calculator/4v-assembly-diagram/index.html	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:36	106052/106052	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:50:08%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/3v_58_assembly.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/3v_58_assembly.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:37	27020/27020	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:50:59%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/4v_calc.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/4v_calc.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:38	6583/6583	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:51:49%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/665.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/665.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:39	6039/6039	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:50:30%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/420.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/420.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:39	4006/4006	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:23:41%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/bolts4.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/bolts4.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:41	6051/6051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:30:05%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/nuts4.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/nuts4.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:42	150041/150041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:23:00%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/anchors4.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/anchors4.jpg	(from http://www.domerama.com/calculators/3v-geodesic-dome-calculator/)
17:49:42	5025/5025	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:34:12%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/washers4.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/washers4.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:42	27449/27449	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:25:09%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/dhub5.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/dhub5.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:47	83178/83178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:24:43%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/dhub23.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/dhub23.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:48	34335/34335	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:51:34%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/5v_calc.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/5v_calc.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:49:53	155438/155438	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:48%20GMT	http://www.domerama.com/calculators/5v-geodesic-dome-calculator/5v-38-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/5v-geodesic-dome-calculator/5v-38-geodesic-dome-calculator/index.html	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:49:55	63736/63736	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:49:54%20GMT	http://www.domerama.com/calculators/5v-geodesic-dome-calculator/5v-58-assembly-diagram/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/5v-geodesic-dome-calculator/5v-58-assembly-diagram/index.html	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:49:56	85394/85394	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:50:53%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/4v_assembly1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/4v_assembly1.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:49:57	14743/14743	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:51:40%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/6120.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/6120.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:49:59	13340/13340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:51:05%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/561.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/561.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:50:00	12669/12669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:50:30%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/425.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/425.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:50:01	4006/4006	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:23:38%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/bolts3.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/bolts3.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:50:02	83178/83178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:24:39%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/dhub22.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/dhub22.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:50:02	6051/6051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:30:02%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/nuts3.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/nuts3.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:50:03	5025/5025	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:33:55%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/washers3.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/washers3.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:50:03	27449/27449	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:25:05%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/dhub4.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/dhub4.jpg	(from http://www.domerama.com/calculators/5v-geodesic-dome-calculator/)
17:50:05	150041/150041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:22:54%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/anchors3.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/anchors3.jpg	(from http://www.domerama.com/calculators/4v-geodesic-dome-calculator/)
17:50:07	62002/62002	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:50:06%20GMT	http://www.domerama.com/calculators/6v-geodesic-dome-calculator/6v-assembly-diagram/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/6v-geodesic-dome-calculator/6v-assembly-diagram/index.html	(from http://www.domerama.com/calculators/6v-geodesic-dome-calculator/)
17:50:10	39678/39678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:21:52%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/6v_calc11.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/6v_calc11.jpg	(from http://www.domerama.com/calculators/6v-geodesic-dome-calculator/)
17:50:12	9075/9075	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:28:47%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/hub61.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/hub61.jpg	(from http://www.domerama.com/calculators/6v-geodesic-dome-calculator/)
17:50:14	8784/8784	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:28:43%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/hub51.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/hub51.jpg	(from http://www.domerama.com/calculators/6v-geodesic-dome-calculator/)
17:50:16	8912/8912	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:28:40%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/hub41.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/hub41.jpg	(from http://www.domerama.com/calculators/6v-geodesic-dome-calculator/)
17:50:20	83178/83178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:24:34%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/dhub21.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/dhub21.jpg	(from http://www.domerama.com/calculators/6v-geodesic-dome-calculator/)
